,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
702,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4708162.0,0.0,0.0,0.0,4708162.0,0.0,9796233,0.0,0.0,0
701,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2297487.0,0.0,0.0,0.0,2297487.0,0.0,4729549,0.0,0.0,0
700,H1,2007,2007,2007,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,221726.0,0.0,0.0,0.0,221726.0,0.0,305835,0.0,0.0,0
699,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,171664891.0,0.0,0.0,0.0,171664891.0,0.0,113881261,0.0,0.0,0
698,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,624496682.0,0.0,0.0,0.0,624496682.0,0.0,406364433,0.0,0.0,0
697,H1,2007,2007,2007,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,98445.0,0.0,0.0,0.0,98445.0,0.0,215451,0.0,0.0,0
696,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,46570923.0,0.0,0.0,0.0,46570923.0,0.0,37709618,0.0,0.0,0
695,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,382666726.0,0.0,0.0,0.0,382666726.0,0.0,252966651,0.0,0.0,0
729,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,4316.0,0.0,0.0,0.0,8164199.0,0.0,40878432,0.0,0.0,2
724,H1,2007,2007,2007,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,94.0,0.0,0.0,0.0,230613.0,0.0,1883809,0.0,0.0,2
725,H1,2007,2007,2007,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,120.0,0.0,0.0,0.0,206006.0,0.0,1505733,0.0,0.0,2
731,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,745492885.0,0.0,0.0,0.0,745492885.0,0.0,599740086,0.0,0.0,0
752,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,12424532.0,0.0,0.0,0.0,12424532.0,0.0,1376672,0.0,0.0,0
733,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,6923990.0,0.0,0.0,0.0,6923990.0,0.0,3702909,0.0,0.0,0
751,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,32274.0,0.0,0.0,0.0,32274.0,0.0,143181,0.0,0.0,0
750,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,2434.0,0.0,0.0,0.0,2434.0,0.0,1461,0.0,0.0,0
749,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,96250.0,0.0,0.0,0.0,96250.0,0.0,27819,0.0,0.0,0
748,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17283524.0,0.0,0.0,0.0,17283524.0,0.0,1907732,0.0,0.0,0
747,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,2.0,0.0,0.0,0.0,2.0,0.0,3641,0.0,0.0,0
746,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2000286.0,0.0,0.0,0.0,2000286.0,0.0,4348860,0.0,0.0,0
745,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5327388.0,0.0,0.0,0.0,5327388.0,0.0,14672435,0.0,0.0,0
744,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5448542.0,0.0,0.0,0.0,5448542.0,0.0,9071345,0.0,0.0,0
730,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,115034.0,0.0,0.0,0.0,115034.0,0.0,119170,0.0,0.0,0
743,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,152062216.0,0.0,0.0,0.0,152062216.0,0.0,379815636,0.0,0.0,0
742,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,877487.0,0.0,0.0,0.0,877487.0,0.0,2847521,0.0,0.0,0
741,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,6894239.0,0.0,0.0,0.0,6894239.0,0.0,18299730,0.0,0.0,0
740,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,6.0,0.0,0.0,0.0,6.0,0.0,6476,0.0,0.0,0
739,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4889236.0,0.0,0.0,0.0,4889236.0,0.0,13226846,0.0,0.0,0
738,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,304140.0,0.0,0.0,0.0,304140.0,0.0,601977,0.0,0.0,0
737,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,19193000.0,0.0,0.0,0.0,19193000.0,0.0,19336795,0.0,0.0,0
736,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,900.0,0.0,0.0,0.0,900.0,0.0,2400,0.0,0.0,0
735,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,188680936.0,0.0,0.0,0.0,188680936.0,0.0,178531889,0.0,0.0,0
734,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,600875079.0,0.0,0.0,0.0,600875079.0,0.0,488511030,0.0,0.0,0
753,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,1432.0,0.0,0.0,0.0,1432.0,0.0,4464666,0.0,0.0,0
754,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,1149.0,0.0,0.0,0.0,1149.0,0.0,31833297,0.0,0.0,0
732,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,28926597.0,0.0,0.0,0.0,28926597.0,0.0,33306828,0.0,0.0,0
756,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,115914.0,0.0,0.0,0.0,115914.0,0.0,20230260,0.0,0.0,0
762,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,15971440.0,0.0,103469365,0.0,0.0,0
761,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,1382193.0,0.0,11686166,0.0,0.0,0
760,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,21078404.0,0.0,161162400,0.0,0.0,0
759,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,3284241.0,0.0,21359792,0.0,0.0,0
763,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,4074563.0,0.0,39031278,0.0,0.0,0
764,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,575066.0,0.0,5844809,0.0,0.0,0
755,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,4644.0,0.0,0.0,0.0,4644.0,0.0,2919322,0.0,0.0,0
766,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,5237063.0,0.0,30033484,0.0,0.0,0
767,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,67421178.0,0.0,668579531,0.0,0.0,0
768,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,18007222.0,0.0,107566718,0.0,0.0,0
758,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,292.0,0.0,0.0,0.0,292.0,0.0,6924949,0.0,0.0,0
757,H1,2008,2008,2008,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,12371.0,0.0,0.0,0.0,12371.0,0.0,347713373,0.0,0.0,0
765,H1,2008,2008,2008,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,2098.0,0.0,10512,0.0,0.0,0
770,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,1195716890.0,0.0,0.0,0.0,1195716890.0,0.0,719442802,0.0,0.0,0
777,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2639562.0,0.0,0.0,0.0,2639562.0,0.0,3494467,0.0,0.0,0
776,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,10866352.0,0.0,0.0,0.0,10866352.0,0.0,4163136,0.0,0.0,0
775,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,2009529.0,0.0,0.0,0.0,2009529.0,0.0,1333300,0.0,0.0,0
774,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,212987883.0,0.0,0.0,0.0,212987883.0,0.0,129306399,0.0,0.0,0
804,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,328125.0,0.0,3261657,0.0,0.0,0
772,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,26137.0,0.0,0.0,0.0,26137.0,0.0,43584,0.0,0.0,0
803,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,192736.0,0.0,2195280,0.0,0.0,0
778,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,33450645.0,0.0,0.0,0.0,33450645.0,0.0,51749829,0.0,0.0,0
805,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,496983.0,0.0,4898916,0.0,0.0,0
806,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,41952518.0,0.0,396020954,0.0,0.0,0
807,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,7290564.0,0.0,59360474,0.0,0.0,0
773,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,659939938.0,0.0,0.0,0.0,659939938.0,0.0,392601751,0.0,0.0,0
779,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2.0,0.0,0.0,0.0,2.0,0.0,68,0.0,0.0,0
783,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5709250.0,0.0,0.0,0.0,5709250.0,0.0,7541332,0.0,0.0,0
781,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,765415.0,0.0,0.0,0.0,765415.0,0.0,1565573,0.0,0.0,0
797,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,6.0,0.0,0.0,0.0,6.0,0.0,15153,0.0,0.0,0
796,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,12112.0,0.0,0.0,0.0,12112.0,0.0,358880533,0.0,0.0,0
795,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,71856.0,0.0,0.0,0.0,71856.0,0.0,14976830,0.0,0.0,0
794,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,204.0,0.0,0.0,0.0,204.0,0.0,813395,0.0,0.0,0
793,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,814.0,0.0,0.0,0.0,814.0,0.0,23831714,0.0,0.0,0
792,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,2963.0,0.0,0.0,0.0,2963.0,0.0,3624637,0.0,0.0,0
791,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,175198.0,0.0,0.0,0.0,175198.0,0.0,26345,0.0,0.0,0
790,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,9000.0,0.0,0.0,0.0,9000.0,0.0,2340,0.0,0.0,0
789,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,9909171.0,0.0,0.0,0.0,9909171.0,0.0,1596973,0.0,0.0,0
787,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,17465380.0,0.0,0.0,0.0,17465380.0,0.0,2064992,0.0,0.0,0
798,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108,Gold,8,Weight in kilograms,1.0,0.0,0.0,0.0,1.0,0.0,12479,0.0,0.0,0
799,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,3146789.0,0.0,17164733,0.0,0.0,0
800,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,10028012.0,0.0,70454904,0.0,0.0,0
801,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,1145789.0,0.0,11469011,0.0,0.0,0
802,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,1,No Quantity,0.0,0.0,0.0,0.0,14277166.0,0.0,98162822,0.0,0.0,0
786,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,547.0,0.0,0.0,0.0,547.0,0.0,253,0.0,0.0,0
785,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,3208850.0,0.0,0.0,0.0,3208850.0,0.0,4957680,0.0,0.0,0
784,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,19676234.0,0.0,0.0,0.0,19676234.0,0.0,27930357,0.0,0.0,0
782,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,100742270.0,0.0,0.0,0.0,100742270.0,0.0,166482975,0.0,0.0,0
780,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,5898020.0,0.0,0.0,0.0,5898020.0,0.0,10402380,0.0,0.0,0
788,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,68750.0,0.0,0.0,0.0,68750.0,0.0,29258,0.0,0.0,0
769,H1,2009,2009,2009,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,10546236.0,0.0,0.0,0.0,10546236.0,0.0,7152073,0.0,0.0,0
771,H1,2009,2009,2009,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,24873778.0,0.0,0.0,0.0,24873778.0,0.0,24001041,0.0,0.0,0
652,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703,Motor Cars,5,Number of items,7393.0,0.0,0.0,0.0,10096811.0,0.0,83639422,0.0,0.0,2
638,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402,Charcoal,8,Weight in kilograms,16351362.0,0.0,0.0,0.0,16351362.0,0.0,2039628,0.0,0.0,0
637,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,99837.0,0.0,0.0,0.0,99837.0,0.0,316960,0.0,0.0,0
636,H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4784147.0,0.0,0.0,0.0,4784147.0,0.0,10569623,0.0,0.0,0
635,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,4425958.0,0.0,0.0,0.0,4425958.0,0.0,13032479,0.0,0.0,0
634,H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,7419880.0,0.0,0.0,0.0,7419880.0,0.0,15799934,0.0,0.0,0
633,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,118254497.0,0.0,0.0,0.0,118254497.0,0.0,361038236,0.0,0.0,0
632,H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,2314599.0,0.0,0.0,0.0,2314599.0,0.0,6023099,0.0,0.0,0
631,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,6084612.0,0.0,0.0,0.0,6084612.0,0.0,19042186,0.0,0.0,0
630,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,8525677.0,0.0,0.0,0.0,8525677.0,0.0,25259978,0.0,0.0,0
629,H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001,Rubber,8,Weight in kilograms,1109302.0,0.0,0.0,0.0,1109302.0,0.0,2151745,0.0,0.0,0
628,H3,2010,2010,2010,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,25006.0,0.0,0.0,0.0,25006.0,0.0,27665,0.0,0.0,0
627,H3,2010,2010,2010,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511,Palm Oil,8,Weight in kilograms,4000205.0,0.0,0.0,0.0,4000205.0,0.0,3360560,0.0,0.0,0
